id,name,host_id,host_name,neighbourhood,postcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,availability_365
28535664,Converted church studio by Gloucester Road,215338614,Warren,Bishopston & Ashley Down,BS7 9JN,51.481845063,-2.5844578802,Apartment,Entire home/apt,2,1,1,1,45,2,3,2018-10-19,1.73,93,10,9,10,10,9,9,1,91
28552319,"Flamingo House. Gorgeous, central. For 13 guests.",67767608,Kirsten,Windmill Hill,BS3,51.4380666256,-2.5951301453,Townhouse,Entire home/apt,13,1.5,4,10,5000,1,1,2018-10-20,1,100,8,10,10,10,10,8,5,350
28554583,Arif's Place,196218653,Arif,Hillfields,BS16 3LX,51.4716967254,-2.5273765512,House,Private room,2,1,1,1,28,2,2,2018-10-06,1.25,100,10,9,10,10,9,10,1,21
28573629,"Quiet, Quirky & Quaint 1 Bed Flat near Harbourside",22429910,Claudia,Clifton,BS8 4SH,51.4504521512,-2.6190816943,Apartment,Entire home/apt,2,1,1,1,80,2,7,2018-10-28,3.62,97,10,10,10,10,10,10,1,55
28577593,Penthouse Apartment & Parking in Heart of Bristol,14693666,Jaimee,Ashley,BS2 8PH,51.4607583254,-2.5893778388,Apartment,Entire home/apt,4,1,1,2,79,2,1,2018-11-10,1,100,10,10,10,10,10,10,1,159
28582882,Double Room in a Friendly House,49188646,Damian & Irisa,Filwood,BS4 1PH,51.4279565391,-2.5902854864,House,Private room,2,1,1,1,26,1,8,2018-11-06,4.14,98,10,10,10,10,9,10,2,149
28585164,Luxury house with hottub and swimming pool.,210943309,Jennifer,Hartcliffe & Withywood,BS13 9DR,51.4054716821,-2.6183081023,Townhouse,Private room,6,1,2,4,40,1,3,2018-10-29,1.58,100,10,10,10,10,10,10,3,356
28616412,Old Market 36,9192893,Guillaume,Lawrence Hill,BS2 0PN,51.4552253134,-2.5779931789,Apartment,Private room,3,1,1,2,39,2,12,2018-11-07,7.2,98,10,10,10,10,10,9,3,64
28622302,Stunning garden flat In Clifton,44677478,Toby,Clifton Down,BS8 3EG,51.4642061362,-2.6166822637,Apartment,Entire home/apt,4,1.5,2,2,110,2,10,2018-11-16,6.82,100,10,10,10,10,10,10,1,45
28623506,"Studio Flat on Whiteladies Road, Bristol",216006826,A,Clifton Down,BS8 2SQ,51.4698218461,-2.6130991596,Apartment,Entire home/apt,2,1,0,1,70,1,9,2018-11-11,5.29,88,9,9,10,10,10,10,1,33
28625132,City penthouse with balcony and panoramic views,48681911,Katie,Bishopston & Ashley Down,BS7 8BN,51.4757520315,-2.5905016228,Apartment,Entire home/apt,4,1,1,1,70,1,6,2018-11-12,4.19,97,10,10,10,10,10,9,2,24
28635166,Comfy double room in cosy Victorian home,12917949,Ollie & Katherine,Southville,BS3 1DX,51.441867362,-2.602307138,House,Private room,2,2,1,1,37,2,4,2018-11-10,4,100,10,10,10,10,10,10,1,33
28653351,Retro 1-Bed in the Graffiti Heart of Bristol,65192629,Airbristol,Central,BS1 1EA,51.4543430525,-2.5965154684,House,Entire home/apt,2,1,1,1,60,1,7,2018-11-04,4.77,89,10,9,10,9,8,9,54,169
28654560,[Rare!] City Centre Super Cozy Lovely Room,32808632,Chloé,Bedminster,BS3 3PL,51.4365181399,-2.6042762783,House,Private room,1,1,1,1,58,1,0,,,,,,,,,,2,90
28678621,Bright Modern Paintworks Apartment Bristol,19948901,Simon + Sarah,Brislington West,BS4 3EH,51.444101159,-2.5668035467,Apartment,Entire home/apt,2,1,1,1,51,2,1,2018-11-05,1,100,10,6,6,10,10,10,1,11
28680207,Spacious 2 Bedroom Property in Bristol,20547944,Adam,Easton,BS5,51.4605230511,-2.5590990156,House,Entire home/apt,4,1,2,2,61,2,1,2018-10-21,1,100,10,8,10,10,8,10,1,40
28681947,Elegant 3 bed garden flat with parking in Clifton,216387979,Tabitha,Stoke Bishop,BS9 1NA,51.472637828,-2.6255454479,Apartment,Entire home/apt,6,2,3,4,140,2,1,2018-10-25,1,100,10,10,10,10,10,10,1,16
28685257,Luxury Hall floor balcony apartment - sleeps 4,46838107,Adam And Amanda,Clifton Down,BS6 6LX,51.4680998032,-2.612271335,Apartment,Entire home/apt,4,2,2,2,200,1,5,2018-11-11,3.06,92,10,10,10,10,10,9,1,37
28688420,small room in great location,216428832,Sara,Bishopston & Ashley Down,BS7 8TR,51.4845751385,-2.5874568235,Apartment,Private room,1,1,1,1,36,1,6,2018-10-21,3.67,80,9,8,9,9,9,9,1,0
28688969,"3 Bedroom Terraced House, Southville, Bristol",60764795,Falle,Southville,BS3,51.4406766245,-2.6100378066,Townhouse,Entire home/apt,9,1,3,6,146,2,3,2018-11-11,3,100,9,10,10,10,10,10,1,95
28694566,A single snug room with glorious views,18677372,Agata,Knowle,BS3 5DU,51.4367337841,-2.5777998043,Townhouse,Private room,1,1,1,1,20,2,5,2018-11-02,3.13,92,10,10,10,10,8,10,4,86
28706877,A lovely cosy single room..,8318311,Svetlana,Lockleaze,BS7,51.489473429,-2.5666468305,House,Private room,1,1,0,1,32,1,0,,,,,,,,,,2,314
28731432,Double room with double bed sleeps two,210943309,Jennifer,Hartcliffe & Withywood,BS13 9DR,51.4042986357,-2.6204577566,Townhouse,Private room,2,1,2,1,30,1,1,2018-11-05,1,100,10,10,10,10,10,10,3,74
28731987,"Henleaze, en-suite king size double, free parking",16091010,Catherine,Westbury-on-Trym & Henleaze,BS9 4PR,51.4904155414,-2.6020824417,House,Private room,2,1,1,1,29,1,1,2018-11-11,1,100,10,10,10,10,10,10,1,71
28732785,Luxury double room with sofa bed sleep four people,210943309,Jennifer,Hartcliffe & Withywood,BS13 9DR,51.40583198,-2.6208251251,Townhouse,Private room,4,1,1,2,37,1,0,,,,,,,,,,3,164
28781757,"Cosy and bright Studio 7, Allison Court",145484295,Urban Creation,Clifton Down,BS8,51.4659474652,-2.6181681042,Serviced apartment,Entire home/apt,2,1,0,1,80,1,2,2018-11-11,2,100,10,10,10,10,10,10,13,176
28796667,Number seventy three - Mr Fox room,64553182,Jodie,Bishopston & Ashley Down,BS7 9HW,51.4803351171,-2.5845065981,Townhouse,Private room,2,1,1,1,65,1,2,2018-11-01,2,100,10,10,10,10,9,9,2,32
28797918,Clifton Village Flat in Prime Location!,65192629,Airbristol,Clifton,BS8 1AB,51.4550288276,-2.61557423,Apartment,Entire home/apt,3,1,2,2,60,1,3,2018-10-25,2.73,100,10,9,10,10,10,10,54,71
28798214,Bristol Bed & Breakfast,179370960,Jenny,Hotwells & Harbourside,,51.4474939974,-2.6096329674,Bed and breakfast,Private room,2,1,1,1,55,1,11,2018-11-14,7.5,100,10,10,10,10,10,10,1,35
28799057,Spacious bedroom near central Bristol,56676291,Stewart,Windmill Hill,BS4,51.4419801118,-2.57511814,House,Private room,2,1,1,1,28,1,8,2018-11-11,5.58,100,10,10,10,10,10,10,2,44
28805647,The Grange - yourapartment,125651447,Charlie,Clifton,BS8 4EA,51.456108056,-2.6176101393,Apartment,Entire home/apt,6,1,2,5,110,1,0,,,,,,,,,,50,335
28806191,Double room in quiet home near Bristol airport,37609228,James,Hartcliffe & Withywood,BS13 8QT,51.4059109756,-2.6225516455,House,Private room,2,2,1,1,35,1,7,2018-11-12,4.77,100,10,10,10,10,10,10,1,164
28817486,Large room in cozy flat,3353405,Natalie,Easton,BS5 9BH,51.4688608291,-2.562174681,House,Private room,1,1,1,1,65,1,0,,,,,,,,,,1,0
28818317,Fabulous 1 Bed Apartment - Best Central Location,28006852,David,Ashley,BS2 8PD,51.460042103,-2.5889296939,Apartment,Entire home/apt,2,2,1,2,50,2,7,2018-11-17,4.29,97,10,10,9,10,9,9,1,20
28827309,Lovely 2 bed flat with very central location!,215560330,Lucy,Southville,BS3,51.4436542261,-2.5941256856,Apartment,Entire home/apt,4,1,1,1,57,2,2,2018-11-04,2,100,10,10,10,10,10,10,1,90
28827462,Modern Central Bristol Apartment,1322122,Chino,Clifton,BS8 4LY,51.4517482227,-2.6230144396,Apartment,Private room,1,1,1,1,35,1,0,,,,,,,,,,1,8
28828782,"Stig's Place Back Room,  Chilled B'n'B",216404770,Richard,Ashley,BS2 9RS,51.4675830078,-2.5751053159,Bed and breakfast,Private room,2,1.5,1,1,32,1,14,2018-11-10,8.57,100,10,9,10,10,9,10,2,59
28832634,Casa de Isabel Cielo (Top Floor),98828449,Anita,Ashley,BS6,51.4680634874,-2.5888867289,House,Private room,2,1,1,1,39,2,2,2018-11-11,1.22,80,7,6,7,8,8,8,3,327
28835563,"Luxury  double room in Bishopston, Bristol",75845019,Susan,Redland,BS7,51.4791248876,-2.5954117301,Bed and breakfast,Private room,2,1,1,1,55,1,2,2018-09-30,1.15,100,10,10,10,10,10,10,2,57
28850522,Riverside House - Apt D - yourapartment,125651447,Charlie,Central,BS1 4RR,51.4514412833,-2.5918475045,Serviced apartment,Entire home/apt,6,2,2,5,80,1,1,2018-10-29,1,60,4,6,10,8,8,4,50,301
28858794,"Modern 1 Bed Apartment, Central & Quiet Location",94375131,Simon,Ashley,BS2 9HH,51.4605672452,-2.5839824225,Apartment,Entire home/apt,3,1,1,1,58,1,14,2018-11-13,9.77,100,10,10,10,10,10,10,1,22
28860759,Modern Apartment in Central Bristol for 2 People,217575627,Anisa,Lawrence Hill,BS2 9DP,51.4580113148,-2.5814412149,Apartment,Entire home/apt,2,1,1,1,100,2,0,,,,,,,,,,1,2
28876986,Bristol Barbara Bailey,150678163,Marie,Frome Vale,BS16 2DT,51.4806635756,-2.5351445842,Camper/RV,Entire home/apt,2,1,1,4,38,1,11,2018-11-12,7.33,98,10,9,10,10,9,10,1,75
28888662,Light and spacious family house,178033238,Alison,Westbury-on-Trym & Henleaze,BS9 3TX,51.4854293726,-2.6169732001,House,Entire home/apt,6,2.5,3,3,99,1,4,2018-11-04,4,100,10,10,10,10,10,10,1,30
28904411,4-days-min. Groups working away & families welcome,67767608,Kirsten,Windmill Hill,BS3,51.4367029101,-2.5953848854,Townhouse,Entire home/apt,5,1.5,5,5,125,4,1,2018-10-05,0.68,100,10,10,10,10,8,10,5,329
28905732,Sunny central family home with great views,30760760,Susy,Ashley,BS6 5EZ,51.4687477194,-2.5854939271,House,Entire home/apt,8,2.5,3,4,141,2,0,,,,,,,,,,2,79
28922717,Victorian Terrace in the heart of Bishopston,26283882,Sonia,Bishopston & Ashley Down,BS7 9DZ,51.482213188,-2.5866067498,House,Entire home/apt,4,1.5,4,2,102,4,0,,,,,,,,,,1,63
28927694,Central Clifton Village Spacious 2 Bed Flat,218046801,Natalie,Clifton,BS8 4ET,51.455951879,-2.6180650299,Apartment,Entire home/apt,4,1,2,3,93,2,7,2018-11-11,6,100,10,10,10,10,10,10,1,134
28932133,"A cosy, quiet room in a warm, welcoming home",125562561,Rhodri,Horfield,BS7 0JJ,51.4963698198,-2.5810349222,House,Private room,1,1,1,1,28,1,10,2018-11-09,6.67,98,10,10,10,10,10,10,1,124
28935869,NEWLY converted VW Transporter T28,23701375,Erik,Horfield,BS7 0BN,51.4911776532,-2.5829919044,Camper/RV,Entire home/apt,4,0,2,2,95,2,0,,,,,,,,,,2,365
28952327,One bed modern flat in bristol city centre,34377441,Shabnum,Central,BS1 3LT,51.4593931995,-2.5907886766,Apartment,Entire home/apt,2,1,1,1,55,3,0,,,,,,,,,,1,9
28974625,Lovely & spacious flat in gorgeous Clifton,218354771,Paul,Clifton Down,BS8 2BZ,51.4629939918,-2.6141649597,Apartment,Entire home/apt,6,1,2,2,73,2,0,,,,,,,,,,1,89
28996668,Double room with en suite,44647475,Rhiannon,St George West,BS5 8HE,51.4585144506,-2.5480055038,Apartment,Private room,2,1,1,1,40,1,2,2018-10-21,2,100,10,10,10,10,10,10,1,14
29006266,"Old Market, Centre, Stokes Croft all within 5mins",129131065,Jonathan,Lawrence Hill,BS5 0SS,51.4617624662,-2.5765124627,House,Private room,2,1,1,1,25,1,1,2018-10-25,1,80,10,10,10,10,10,10,2,0
29007809,Stylish Clifton Village Apartment,123010736,Sally,Clifton,BS8 4HA,51.4540850377,-2.6167477978,Apartment,Entire home/apt,6,1,2,3,122,2,0,,,,,,,,,,1,8
29009159,Old Market 36 whole place,9192893,Guillaume,Lawrence Hill,BS2 0PN,51.4567292412,-2.5780026415,Apartment,Entire home/apt,5,1,1,3,80,4,0,,,,,,,,,,3,8
29013200,* CENTRAL WATERFRONT HOUSE - PARKING + GARDEN *,7171769,Tom,Hotwells & Harbourside,BS1 6XE,51.4472146183,-2.6150667219,Serviced apartment,Entire home/apt,2,1,2,1,85,30,0,,,,,,,,,,1,93
29047099,AMAZING House ★ Clifton Village ★ Private Parking,192688677,Helen,Clifton,BS8 4LN,51.4522937368,-2.6198395386,House,Entire home/apt,9,3.5,5,5,350,2,1,2018-11-11,1,100,10,10,10,10,10,10,1,66
29087234,Upper Belmont,43873674,Jackie,Bishopston & Ashley Down,BS7 9DQ,51.4763403605,-2.5888352931,House,Private room,2,1,1,1,35,2,1,2018-10-31,1,100,10,10,10,10,10,10,2,32
29096844,Victorian townhouse in cosmopolitan Montpelier,219288156,Jaki & Tony,Ashley,BS6 5JP,51.4684181555,-2.5817932864,Townhouse,Private room,2,2,1,1,38,2,2,2018-11-12,2,100,10,10,10,10,10,10,2,169
29099039,Spacious Double Room in East Bristol,219306528,Charlotte,St George West,BS5 7SA,51.4648819422,-2.5416515492,House,Private room,2,1.5,1,1,30,2,2,2018-11-05,2,100,9,10,10,10,9,10,1,109
29100699,Huge Studio Flat in Berkeley Square Bristol Centre,219320851,Airbnb Bristol,Central,BS8 1HP,51.4565584631,-2.606145255,Apartment,Entire home/apt,7,1,1,4,111,1,5,2018-11-14,3.95,100,10,10,10,10,10,10,3,169
29102817,Holiday home in St Werburghs,6048202,Pauline,Ashley,BS2 9YG,51.4706789592,-2.5762226061,House,Entire home/apt,5,1,3,3,90,3,0,,,,,,,,,,3,11
29114069,Contemporary 2 Bed Apartment Bristol City Centre,194239552,Giorgia,Central,BS1 6FR,51.4515828887,-2.5863189746,Apartment,Entire home/apt,4,2,2,2,68,2,3,2018-11-04,3,93,9,9,9,9,9,9,2,181
29117511,The Penthouse in the hidden gem of Coombe Dingle,217927321,Matthew,Avonmouth & Lawrence Weston,BS9 2PW,51.4975235717,-2.6454650699,Apartment,Entire home/apt,4,3,2,2,398,1,0,,,,,,,,,,2,341
29118900,Huge Studio Flat in Berkeley Square 7 PAX,22618465,Dreaming Bristol,Hotwells & Harbourside,BS8 1HP,51.4560067574,-2.6061624407,Apartment,Entire home/apt,7,1,0,4,100,1,2,2018-10-30,1.5,100,10,10,10,10,10,10,12,168
29151332,"Gorgeous, Stylish, central 1 bed apartment, Views!",49624155,Lily,Central,,51.4542819897,-2.5928960076,Apartment,Entire home/apt,3,1,1,1,80,1,4,2018-11-11,4,100,10,10,10,10,10,10,1,256
29156419,Central river-side Bristol home,110414204,Abi,Central,BS1 6LB,51.454894138,-2.5885623305,Apartment,Entire home/apt,2,1,1,1,50,2,4,2018-11-12,4,100,10,10,9,10,9,10,1,170
29181149,A room with a view - near central Bristol,56676291,Stewart,Windmill Hill,BS4 3AL,51.4404973523,-2.5756740052,Townhouse,Private room,2,1,1,1,22,1,7,2018-11-14,7,91,10,10,10,10,10,10,2,39
29182073,"Stig's Place Front Room, Chilled B'n'B",216404770,Richard,Ashley,BS2 9RS,51.466569962,-2.574712374,Bed and breakfast,Private room,2,1.5,1,1,32,1,9,2018-11-04,7.71,100,10,10,10,10,10,10,2,54
29185738,Beautiful Healing Retreat with Forest Views.,973549,Joy,Brislington East,BS4 4QW,51.4432769168,-2.5429067049,Bungalow,Private room,2,1,1,1,50,1,0,,,,,,,,,,1,176
29198385,Bristol's Most Central Airbnb,220013830,Anthea,Central,BS1 4AJ,51.4509602593,-2.5923481192,Apartment,Private room,2,1,1,2,60,2,3,2018-11-07,3,100,10,10,10,10,10,10,1,73
29206951,Private room in a Bristol Apartment,23648717,Imogen,Eastville,BS16 3RT,51.4782857251,-2.5379108192,Apartment,Private room,1,1,1,1,25,1,2,2018-11-07,2,100,10,10,10,10,9,10,1,60
29238631,"Bristol. Quiet, Convenient 3bed house",487598,Maggie,Easton,BS5 6EZ,51.4669586155,-2.5595389189,Townhouse,Entire home/apt,7,1.5,3,4,101,4,0,,,,,,,,,,4,7
29252254,Lovely king en-suite bedroom with breakfast,131329491,Sofiya,Filwood,BS3 5QH,51.4302127161,-2.6043385307,Apartment,Private room,2,1,1,1,25,1,10,2018-11-16,10,100,10,10,10,10,9,10,1,17
29257625,"2 Rms, Sleeps 1-4, Private Bathroom, Sauna Room",8240481,Mitchell,Bishopston & Ashley Down,BS7 9LP,51.4774390058,-2.5796173353,House,Private room,4,2,2,2,42,1,0,,,,,,,,,,1,364
29297609,Spacious bedroom 1A close to all amenities,135058024,Roohi,Eastville,BS5 6TG,51.4755393912,-2.5597583659,House,Private room,2,2,1,1,30,1,1,2018-10-21,1,100,10,10,10,10,10,10,6,364
29298735,The Bragg's - yourapartment,125651447,Charlie,Lawrence Hill,BS2 0DP,51.4568033292,-2.5794346408,Serviced apartment,Entire home/apt,3,1,1,2,65,2,0,,,,,,,,,,50,152
29305269,Excellently located recently renovated apartment,109438841,John,Clifton Down,BS6,51.4671842528,-2.6088006769,Apartment,Entire home/apt,4,1,2,2,70,2,0,,,,,,,,,,1,5
29337052,Light Comfy Central Double Rm/Attic - nr Harbour,13933784,Philippa,Southville,BS3 1PJ,51.4463435443,-2.6085263817,Loft,Private room,2,1,1,1,35,2,2,2018-11-02,2,90,9,7,10,10,9,9,2,84
29355804,Sue's Charming Victorian House,79967145,Sue,Southville,BS3,51.4420136455,-2.6098888396,House,Private room,2,1,1,1,30,4,2,2018-11-16,2,100,10,10,10,10,10,10,1,7
29357131,Beautiful flat in Clifton with roof top views,109099507,Louis,Clifton Down,BS8 2JJ,51.4636418434,-2.6133084856,Apartment,Entire home/apt,2,1,1,1,86,2,2,2018-11-11,2,100,10,10,10,10,10,10,1,34
29381958,Two bed two bath flat in Clifton,68642281,Anna,Clifton,BS8 3DB,51.4579032933,-2.6153981456,Apartment,Entire home/apt,4,2,2,2,60,2,0,,,,,,,,,,1,12
29389246,St Luke's - Apt 2 - yourapartment,125651447,Charlie,Windmill Hill,BS3 4RX,51.4411233955,-2.5815893757,Apartment,Entire home/apt,4,1,1,1,67,2,1,2018-10-25,1,60,8,6,10,8,10,8,50,361
29402734,Stylish 1 bed garden flat nr Whiteladies / Clifton,27114352,Jim,Redland,BS66QY,51.4713332822,-2.6022054994,Apartment,Entire home/apt,4,1,1,1,75,2,3,2018-11-11,3,100,10,10,10,10,10,9,1,39
29414088,Bright room in colourful Clifton street.,3671116,Julia,Hotwells & Harbourside,BS8 4RJ,51.4497904732,-2.6135888465,Townhouse,Private room,2,1,1,2,39,1,0,,,,,,,,,,2,348
29433850,Quiet Double Room near Clifton Village/Hotwells,143390860,Philip,Clifton,BS8 4PL,51.4517343011,-2.6226435893,Apartment,Private room,2,1,1,1,34,2,4,2018-11-11,4,95,10,10,10,10,10,10,2,169
29502335,Gorgeous 1 bed flat with amazing views of Bristol!,222175417,Lydia,Ashley,BS7 9BE,51.4719582729,-2.5816039318,Apartment,Entire home/apt,2,1,1,1,50,2,0,,,,,,,,,,1,150
29502734,Milton Lodge- Luxury 5 Bedroom House in Clifton,222177388,Kim And Adam,Clifton,BS8 3PE,51.452147147,-2.6316793549,House,Entire home/apt,10,2.5,5,7,350,1,0,,,,,,,,,,1,128
29508448,Modern 2 bed home in Totterdown by Temple Meads,222214372,Mike,Windmill Hill,BS3 4TU,51.4422670696,-2.5816073613,House,Entire home/apt,4,1,2,2,76,2,0,,,,,,,,,,1,138
29527869,Contemporary flat in converted church - sleeps 6,221335692,Simon,Central,BS1 6RA,51.4487395484,-2.5885873213,Apartment,Entire home/apt,6,2,2,3,100,2,0,,,,,,,,,,1,43
29530787,Beautiful Blue Room in Artistic household,87714363,Hilary,Central,BS6 5SW,51.4638451499,-2.5901681458,Townhouse,Private room,2,1,1,1,32,2,0,,,,,,,,,,2,51
29530872,3 bed home near to Hospital and businesses,221377736,Carmen,Southmead,BS10 6PZ,51.5016645015,-2.6107861708,House,Entire home/apt,4,1.5,3,3,53,2,0,,,,,,,,,,1,90
29533769,Bright room in the centre of Bristol (21),54503007,Patrick,Central,BS1 1UE,51.4529569737,-2.5935401606,Apartment,Private room,2,2,1,1,30,1,0,,,,,,,,,,7,315
29536958,The Cottage - Dog Friendly - yourapartment,125651447,Charlie,Clifton,BS8 1NU,51.4503120642,-2.6245113245,House,Entire home/apt,4,1,1,1,75,2,0,,,,,,,,,,50,78
29541041,Number seventy three - Barney Owl room,64553182,Jodie,Bishopston & Ashley Down,BS7 9HW,51.4820203522,-2.5842625736,Townhouse,Private room,2,1,1,1,65,1,0,,,,,,,,,,2,18
29542546,Trendy St Werburghs Garden Double Bed w Ensuite,79599223,Ralph,Lawrence Hill,BS2 9TF,51.4673313318,-2.5720022778,House,Private room,2,1,1,1,31,1,2,2018-11-11,2,90,10,9,10,10,10,9,1,120
29564562,Bright top floor one bed apt in Southville,188854604,BNBbuddy,Bedminster,BS3 3LG,51.4401801719,-2.6024466128,Apartment,Entire home/apt,2,1,1,1,55,2,0,,,,,,,,,,6,66
29583762,Georgian Crescent one bedroom apartment,222692756,Atiya,Hotwells & Harbourside,BS8 1HA,51.4551466057,-2.6074808492,Apartment,Entire home/apt,2,1,1,1,73,2,0,,,,,,,,,,1,51
29583929,"Coco's place, close to Bristol centre, quiet room",1907216,Valerie,Ashley,BS6 5HS,51.4666786251,-2.5852727798,Townhouse,Private room,2,1,1,1,29,1,2,2018-11-11,2,100,10,10,9,10,9,9,1,75
29620360,Beautiful room in a share house,129563919,Jolie,Lockleaze,BS7 0QT,51.5000573196,-2.5688655017,House,Private room,2,1,1,1,30,1,1,2018-11-08,1,60,6,8,10,10,10,6,2,64
29621715,Theater Hideout,171178909,Ashley,Avonmouth & Lawrence Weston,BS11 0SB,51.5034544533,-2.6536482092,House,Private room,2,1,1,1,36,1,3,2018-11-06,3,100,10,10,10,10,9,10,3,348
29628135,Double bedroom in shared house. Near city centre,123185614,Noelia,Ashley,Bs29lp,51.4661033215,-2.5820931678,House,Private room,2,1,1,1,34,7,0,,,,,,,,,,1,11
29628417,The square,98912275,David,Lockleaze,BS161GZ,51.497403035,-2.5583208744,Apartment,Private room,1,1,1,1,24,1,1,2018-11-15,1,80,10,10,10,10,10,10,1,179
29645080,"Light, spacious, en-suite room with garden access",27651979,Natalia,Hillfields,BS16 4BU,51.4760198797,-2.5217658346,House,Private room,2,1,1,1,30,1,4,2018-11-15,4,95,10,9,10,10,9,10,1,38
29647102,The garden building oasis,217927321,Matthew,Avonmouth & Lawrence Weston,BS9 2PW,51.49736371,-2.643215082,Guesthouse,Entire home/apt,4,1,1,1,120,1,0,,,,,,,,,,2,313
29647601,"10, Clifton Park Road",179713738,Oliver,Clifton,BS8 3HL,51.4594658652,-2.6201608897,Apartment,Private room,2,1,1,1,120,1,0,,,,,,,,,,1,178
29657139,Clean & Cosy single in Totterdown,223222893,Reanna,Windmill Hill,BS3,51.4427185083,-2.5797498109,Guesthouse,Private room,2,1,1,1,25,1,1,2018-11-08,1,80,10,10,10,10,10,10,1,25
29677493,Lovely Double room in trendy Old Market,117763139,Pablo,Lawrence Hill,BS2 0BZ,51.4561508155,-2.5785115797,House,Private room,2,1,1,1,38,1,3,2018-11-09,3,90,10,9,10,10,10,9,1,65
29682834,Granby Place - The Snug,214877787,Jennifer,Clifton,BS8 4LS,51.4524645713,-2.6234629142,Apartment,Private room,2,1,1,1,31,1,2,2018-11-09,2,90,10,10,9,10,9,10,3,339
29682969,Granby Place - The Cozy Room,214877787,Jennifer,Clifton,BS8 4LS,51.4526409888,-2.6217802895,Apartment,Private room,2,1,1,1,33,1,1,2018-11-04,1,80,8,10,8,10,10,10,3,343
29683290,"FREE Gated Parking | Quiet, Clean & Simple",223339991,Kasey Naví,Lawrence Hill,BS2 0NA,51.4540420807,-2.5790063003,Apartment,Private room,2,1,1,1,29,1,2,2018-11-13,2,90,10,10,10,10,9,10,1,50
29683851,"2 bright comfortable rooms, free parking, garden",27371484,Maria,Westbury-on-Trym & Henleaze,BS9 3UB,51.4870403379,-2.6228738416,House,Private room,3,1.5,2,2,50,1,0,,,,,,,,,,3,50
29700846,ibis Bristol Centre,223504497,Kisanet,Hotwells & Harbourside,BS1,51.4495479396,-2.6020674096,Apartment,Entire home/apt,2,1,1,1,59,1,0,,,,,,,,,,1,82
29701441,The Coach House - yourapartment,125651447,Charlie,Clifton Down,BS8 2ED,51.4581857656,-2.613503327,Apartment,Entire home/apt,6,2,2,2,180,2,0,,,,,,,,,,50,323
29712563,"Grand Little Gem! 
(Large Group Bookings)",223582075,Simon,Avonmouth & Lawrence Weston,BS11 9XA,51.4849464645,-2.6816914443,House,Entire home/apt,14,4.5,6,8,499,2,0,,,,,,,,,,1,85
